img_idx,illum,occ,time,gt_bbox,pred_bbox,mse
861,0,0,0.14363408088684082,[554. 295. 768. 617.],[545.0604248046875 297.1262512207031 767.8438110351562 608.1806030273438],12.737468621363714
862,0,0,0.10732889175415039,[759.  34. 782.  67.],[760.685546875 35.180572509765625 782.8124389648438 65.0582046508789],2.9437129561323174
863,0,0,0.07719230651855469,[320. 118. 662. 594.],[338.75860595703125 190.73635864257812 669.7369995117188 590.8246459960938],75.5804683799153
864,0,0,0.08747982978820801,[472. 376. 530. 424.],[476.276123046875 373.4844665527344 522.831787109375 424.2709045410156],8.721800396248065
865,0,2,0.08713364601135254,[418. 108. 520. 234.],[423.9544677734375 112.88575744628906 516.3535766601562 229.35533142089844],9.705444949713812
866,0,2,0.12785887718200684,[254.  50. 700. 664.],[355.5238037109375 90.91934204101562 703.8577270507812 615.281982421875],119.8741113324617
867,0,2,0.13472223281860352,[375. 281. 432. 357.],[381.7764892578125 285.2705383300781 430.11737060546875 343.22552490234375],16.044898315134937
868,0,0,0.12503838539123535,[ 290.  518.  697. 1003.],[287.3860778808594 512.80859375 703.5001220703125 980.1026611328125],24.50148978787312
869,0,0,0.21625566482543945,[313. 412. 397. 609.],[662.1468505859375 512.526611328125 686.881103515625 541.7415161132812],469.6422901415197
870,0,0,0.15197277069091797,[272. 712. 372. 870.],[263.9859313964844 694.2886352539062 386.9596252441406 874.1119995117188],24.872005632448143
871,0,0,0.09181618690490723,[442.  78. 584. 296.],[437.9208984375 95.69161987304688 581.2355346679688 287.45648193359375],20.25503524589848
872,0,0,0.14110636711120605,[512. 154. 718. 472.],[513.3657836914062 165.9146270751953 720.4696655273438 471.6912841796875],12.248194018195083
873,0,0,0.13095736503601074,[386. 184. 605. 487.],[393.8126525878906 191.18862915039062 611.2999877929688 486.520751953125],12.354491264431275
875,0,0,0.16492843627929688,[414. 106. 594. 344.],[403.3212890625 75.81706237792969 599.428955078125 335.9391174316406],33.458869852486785
876,0,0,0.16236472129821777,[ 166.  451.  723. 1114.],[124.3773422241211 487.6303405761719 708.6767578125 1105.2982177734375],57.92325760637583
877,0,0,0.1505422592163086,[424. 150. 538. 274.],[430.3370361328125 144.19619750976562 536.188720703125 282.6087951660156],12.297733010434237
878,0,2,0.09907007217407227,[257. 401. 289. 436.],[259.29443359375 405.6079406738281 286.4522399902344 439.7305908203125],6.848790528670662
880,0,0,0.1443195343017578,[372. 154. 614. 494.],[393.1131591796875 174.28868103027344 603.700439453125 491.2415466308594],31.162254105623795
881,0,2,0.15339326858520508,[710. 524. 749. 583.],[192.0632781982422 539.5601806640625 226.8240966796875 577.0845947265625],735.6651636722939
882,0,2,0.10439014434814453,[366. 172. 690. 624.],[326.5771179199219 173.47796630859375 699.4282836914062 657.1238403320312],52.36820932222736
883,0,0,0.12146806716918945,[448. 318. 590. 526.],[447.5044860839844 308.35577392578125 595.48486328125 515.7871704101562],15.087817736730468
884,0,0,0.15884876251220703,[164. 615. 187. 638.],[-12.89001178741455 557.8660278320312 21.62272071838379 603.308837890625],251.21203847931037
885,0,0,0.14583492279052734,[509. 461. 706. 725.],[505.4627685546875 480.4979248046875 707.4732055664062 728.2086181640625],20.128254846126076
886,0,0,0.15916824340820312,[472. 750. 628. 946.],[460.9354553222656 723.773681640625 626.723876953125 946.2169189453125],28.49420059367294
888,0,0,0.14603686332702637,[ 310.  470.  783. 1081.],[297.7890625 478.65155029296875 801.930908203125 1080.1243896484375],24.147511175762663
889,0,0,0.1441502571105957,[324. 142. 616. 582.],[295.3693542480469 140.10989379882812 600.31005859375 577.0684814453125],33.07235271661702
890,0,0,0.15648365020751953,[216. 170. 364. 352.],"[-49.54729461669922 488.65496826171875 134.91307067871094
 700.9862060546875]",588.4968544337574
891,0,0,0.08240437507629395,[436.  64. 548. 210.],[450.7291259765625 53.72200393676758 546.0242919921875 201.51107788085938],19.963706469146423
892,0,0,0.12914276123046875,[279. 430. 645. 866.],[291.58038330078125 394.7863464355469 647.0402221679688 859.8719482421875],37.94710748124286
893,0,0,0.40904831886291504,[522. 369. 843. 798.],[588.211181640625 387.6448669433594 872.6802978515625 765.9150390625],81.497953572478
894,0,0,0.15399980545043945,[304. 112. 619. 573.],[290.2664794921875 128.63809204101562 615.7625122070312 552.6470336914062],29.83555357408654
895,0,0,0.1765906810760498,[335. 150. 591. 450.],[350.212890625 159.08047485351562 588.6325073242188 461.27734375],21.134582284944372
896,0,0,0.16997504234313965,[407. 125. 657. 537.],[383.0371398925781 146.99061584472656 665.348388671875 517.0806274414062],39.042065087581605
897,0,0,0.14011216163635254,[298. 227. 701. 691.],[313.0393371582031 233.7755584716797 688.8943481445312 700.410888671875],22.521134234347496
898,0,0,0.09027576446533203,[332. 234. 444. 398.],[328.5361328125 226.6309051513672 441.0904235839844 392.15447998046875],10.437321208057208
899,0,0,0.07300877571105957,[198. 162. 422. 440.],[206.589111328125 185.89654541015625 419.84344482421875 452.85015869140625],28.54111113056213
900,0,0,0.14920544624328613,[321. 315. 744. 931.],[319.04278564453125 336.81158447265625 732.6102905273438 916.38232421875],28.687590215253884
901,0,0,0.13622069358825684,[407. 462. 766. 932.],[388.13775634765625 431.8756408691406 759.6722412109375 922.6148681640625],37.30123965119468
902,0,1,0.133927583694458,[405. 150. 648. 450.],[413.96484375 152.59060668945312 660.35205078125 467.04840087890625],23.028260844271838
903,0,0,0.06879663467407227,[232. 178. 372. 348.],"[237.50173950195312 175.65623474121094 376.72723388671875
 357.24749755859375]",11.984378350652879
904,0,0,0.13797879219055176,[399. 462. 549. 657.],[395.7254638671875 460.54510498046875 549.4588623046875 661.3924560546875],5.687137347556807
905,0,0,0.07716751098632812,[442.  32. 574. 228.],[433.7608337402344 47.62710952758789 573.5993041992188 226.47425842285156],17.736371030407874
906,0,1,0.1452159881591797,[427. 208. 731. 632.],[444.17706298828125 222.9434814453125 758.8785400390625 627.3912963867188],36.2879081005569
907,0,0,0.07926177978515625,[404.  76. 754. 476.],[416.356689453125 83.11082458496094 730.8433227539062 479.24853515625],27.386790287658826
908,0,0,0.15253019332885742,[304. 140. 601. 566.],[289.7292175292969 140.65216064453125 600.6786499023438 578.1200561523438],18.73711751720718
909,0,0,0.08843612670898438,[420. 120. 598. 360.],"[408.14959716796875 122.39047241210938 579.4699096679688
 359.74676513671875]",22.126336823877768
910,0,0,0.07911419868469238,[228. 292. 266. 337.],[228.88731384277344 293.8607482910156 265.6268310546875 335.67633056640625],2.4781174082902075
911,0,0,0.139054536819458,[330. 350. 402. 436.],[327.5736083984375 351.72686767578125 405.0697326660156 441.1040954589844],6.659166409470444
912,0,0,0.22462201118469238,[271.  93. 791. 808.],[272.926025390625 121.67232513427734 765.144287109375 778.7274780273438],48.48927957944023
913,0,2,0.16838359832763672,[130. 232. 756. 962.],[159.903076171875 287.25323486328125 682.1854858398438 999.2965698242188],103.8591861548636
914,0,0,0.14876818656921387,[244. 272. 682. 848.],[235.30776977539062 293.63458251953125 653.0484619140625 840.7014770507812],37.88231806336278
915,0,0,0.2500650882720947,[547. 161. 807. 507.],[560.3438720703125 172.59861755371094 804.9301147460938 499.22760009765625],19.42373486722904
916,0,0,0.11013436317443848,[459. 309. 597. 630.],[447.4429931640625 347.1636047363281 595.5553588867188 624.1942138671875],40.32144930483939
917,0,0,0.16856026649475098,[450. 170. 495. 223.],[451.481201171875 169.69935607910156 499.6164245605469 223.8175506591797],4.925861191942238
918,0,2,0.13769030570983887,[416. 104. 850. 640.],[436.7000732421875 129.22158813476562 799.5192260742188 593.1380004882812],76.21664565338625
919,0,2,0.12134218215942383,[384. 295. 613. 601.],[394.60498046875 318.96856689453125 609.9083251953125 596.6116943359375],26.7539434367977
920,0,0,0.1397995948791504,[196.  58. 694. 806.],[180.22378540039062 105.1813735961914 702.4423217773438 759.5294189453125],68.59853250667108
921,0,0,0.1376204490661621,[696. 238. 748. 320.],[702.20849609375 245.02328491210938 753.9639892578125 314.9231262207031],12.215390699481832
922,0,0,0.16449213027954102,[646. 120. 838. 376.],[642.9396362304688 126.90205383300781 831.302001953125 368.3782653808594],12.647457845596694
923,0,0,0.11120891571044922,[ 317.  260.  877. 1068.],[344.13006591796875 340.3726806640625 873.8536376953125 1067.0037841796875],84.89228654921303
924,0,2,0.21880888938903809,[446. 461. 614. 704.],[449.5390930175781 508.9979553222656 607.5587768554688 708.5069580078125],48.76608371180843
925,0,0,0.14176630973815918,[572. 128. 818. 452.],[587.4379272460938 138.84231567382812 812.1979370117188 455.86151123046875],20.11120609833339
926,0,0,0.1513962745666504,[258. 280. 712. 898.],[261.57220458984375 359.08868408203125 698.4755859375 881.5869750976562],81.97608039933324
927,0,0,0.12006068229675293,[360.  10. 786. 438.],[350.5721435546875 -128.46444702148438 767.2327270507812 440.1119079589844],140.06412194168988
928,0,2,0.10539579391479492,[375. 667. 579. 892.],[365.3671569824219 653.6378784179688 587.9384155273438 935.4649658203125],47.333249240620304
929,1,0,0.11119961738586426,[447. 171. 591. 360.],[454.2355651855469 176.96075439453125 584.906494140625 355.5982360839844],12.016252982389988
930,0,0,0.12976503372192383,[419. 337. 639. 629.],[420.08441162109375 353.84222412109375 629.2653198242188 629.0911865234375],19.483551396393842
931,0,2,0.13985610008239746,[430. 107. 616. 362.],[455.8825378417969 135.9488525390625 625.9940185546875 367.1971130371094],40.43305849490442
932,0,0,0.15424442291259766,[322. 230. 570. 576.],[320.34722900390625 236.9207305908203 568.2305297851562 572.0519409179688],8.327446141085117
933,0,0,0.11360740661621094,[345. 220. 690. 764.],[343.1964111328125 236.65850830078125 707.5501708984375 759.5144653320312],24.675642877764147
934,0,0,0.24803638458251953,[213. 147. 612. 639.],[222.23582458496094 178.84107971191406 563.4606323242188 627.9497680664062],59.81080716004029
935,0,0,0.0994565486907959,[506. 220. 687. 443.],[535.4718017578125 817.3349609375 759.5275268554688 1083.5909423828125],879.3717304256073
936,0,0,0.12611722946166992,[444. 246. 708. 615.],[445.36834716796875 264.2729187011719 714.632080078125 616.9742431640625],19.587088963529904
937,0,2,0.11397027969360352,[716. 192. 806. 306.],[732.2661743164062 204.66844177246094 805.3974609375 300.039794921875],21.470094124830776
938,0,2,0.1369311809539795,[  11.   13.  684. 1166.],[203.53367614746094 595.2738037109375 625.9218139648438 1150.58056640625],616.216547622948
939,0,0,0.26656031608581543,[325. 328. 554. 601.],[336.3036804199219 328.513671875 545.627197265625 609.193115234375],16.28705046051606
940,0,2,0.10840940475463867,[322. 208. 588. 590.],[317.4795837402344 240.85372924804688 573.5777587890625 590.03759765625],36.16357482047016
941,0,0,0.09168553352355957,[456. 196. 682. 584.],[449.0310974121094 263.6082458496094 686.1331176757812 579.4142456054688],68.24626228028572
942,0,0,0.24889564514160156,[ 412.  771.  651. 1092.],[407.9168395996094 812.28515625 647.12060546875 1101.3927001953125],42.71309921242368
943,0,0,0.16115283966064453,[315. 135. 636. 612.],[295.6943054199219 153.45045471191406 623.1697387695312 600.0503540039062],31.94587242461346
946,0,0,0.18473076820373535,[790. 106. 882. 214.],[782.8187866210938 111.38861083984375 871.46826171875 214.5188446044922],13.848958925674559
947,0,0,0.18314886093139648,[454. 173. 569. 328.],[461.40216064453125 187.19483947753906 562.927490234375 322.0460510253906],18.127612453006925
948,0,0,0.17276978492736816,[407. 150. 550. 311.],[405.884765625 138.37564086914062 546.0202026367188 302.95562744140625],14.728210679801261
949,0,0,0.1571497917175293,[367. 160. 628. 540.],[384.3974609375 180.9890899658203 643.0247802734375 538.8582763671875],31.14901442716826
950,0,0,0.11365556716918945,[420. 258. 564. 465.],[417.2340393066406 260.7996826171875 561.0181884765625 464.5048828125],4.962368618397217
951,0,0,0.17141485214233398,[378. 112. 504. 268.],[364.1492614746094 97.09991455078125 502.64727783203125 271.23651123046875],20.643651961351818
952,1,1,0.09121322631835938,[414. 398. 644. 632.],[431.3368835449219 437.40966796875 628.697265625 645.0440063476562],47.51851472223017
953,0,1,0.11105465888977051,[405. 185. 645. 537.],[407.5144348144531 224.64971923828125 636.24560546875 538.460693359375],40.708668202356684
954,0,0,0.07535290718078613,[430.  92. 628. 418.],[430.386962890625 114.45219421386719 647.6742553710938 414.6640930175781],30.040894878453845
955,0,0,0.31991028785705566,[306. 393. 429. 519.],[313.12921142578125 396.19219970703125 421.78094482421875 517.5341796875],10.736814301391822
956,0,0,0.08301949501037598,[218.  24. 380. 184.],[209.9886474609375 2.365163803100586 365.9672546386719 212.21815490722656],39.05675505614775
957,0,0,0.2007758617401123,[448. 176. 516. 258.],[449.3742370605469 180.88995361328125 514.2098388671875 258.642333984375],5.423784994589891
958,0,0,0.11867642402648926,[344.  88. 404. 166.],[343.5295715332031 97.45783996582031 404.9073486328125 174.03237915039062],12.45047935296218
959,0,0,0.15770554542541504,[594. 189. 734. 383.],[583.7666015625 190.50973510742188 737.6228637695312 385.81390380859375],11.315694420220536
960,0,0,0.12317728996276855,[450. 387. 696. 732.],[435.9676208496094 400.74725341796875 673.2525024414062 728.8722534179688],30.21797618997354
961,0,0,0.08110904693603516,[454. 110. 570. 266.],[454.7679443359375 112.77342224121094 569.53369140625 268.1645812988281],3.6310419076325107
962,0,0,0.11816811561584473,[574.  92. 678. 212.],[574.7586669921875 87.88636779785156 675.5481567382812 207.16790771484375],6.845304721624131
963,0,1,0.18765544891357422,[536. 154. 642. 294.],[532.0337524414062 169.21841430664062 639.8782958984375 307.0351867675781],20.53652784832056
964,0,0,0.2431025505065918,[459. 117. 563. 232.],[372.3000793457031 1262.041748046875 439.6416931152344 1348.5465087890625],1606.4030811655662
965,0,0,0.14958977699279785,[344. 308. 725. 908.],[337.49169921875 318.98004150390625 740.5762329101562 904.3087768554688],20.473481639938065
967,0,0,0.13518452644348145,[262.  10. 420. 210.],[262.1400451660156 -3.979678153991699 414.8270263671875 210.8512420654297],14.931017487011642
968,0,0,0.11235857009887695,[636.  36. 722. 118.],[628.1534423828125 13.624560356140137 721.925048828125 113.16947937011719],24.198518816856286
969,0,0,0.16140413284301758,[477.  74. 574. 210.],[494.22625732421875 78.7077865600586 584.1882934570312 209.6017608642578],20.56373297023405
970,0,0,0.17574071884155273,[342. 262. 571. 539.],[328.54400634765625 245.31210327148438 564.7329711914062 552.8231201171875],26.266022962288286
971,0,0,0.214799165725708,[397. 131. 642. 462.],[390.19921875 104.49884033203125 651.3439331054688 469.66424560546875],29.910062452926223
972,0,0,0.11733269691467285,[548. 196. 672. 342.],[549.2352294921875 178.48805236816406 665.4083251953125 328.3333435058594],23.203917303294332
973,0,0,0.15183782577514648,[214. 330. 459. 584.],[231.696533203125 331.79144287109375 459.0537109375 600.1300659179688],24.01163189690618
974,0,0,0.10805225372314453,[194. 190. 368. 350.],"[192.41354370117188 171.70639038085938 367.46527099609375
 360.8283386230469]",21.32397357268558
975,0,0,0.11638903617858887,[457. 125. 570. 262.],[462.1943054199219 128.93341064453125 561.6207275390625 260.43157958984375],10.729616845515118
976,0,0,0.1905982494354248,[619. 246. 704. 382.],[608.663330078125 273.219970703125 700.414306640625 386.868896484375],29.737802541475787
977,0,0,0.12373876571655273,[370. 314. 828. 932.],[347.223388671875 258.1561584472656 797.3084106445312 902.6919555664062],73.74444920565617
978,0,0,0.13097882270812988,[381. 435. 652. 795.],[382.6558837890625 403.1440124511719 653.0740356445312 778.0669555664062],36.13069941462186
979,0,0,0.07932877540588379,[586.  24. 682. 162.],[607.43212890625 30.88364028930664 683.95556640625 138.00979614257812],32.95564859286789
980,0,0,0.21947216987609863,[496. 160. 707. 436.],[514.0149536132812 190.39956665039062 691.9773559570312 404.6258850097656],49.585150314206075
981,0,0,0.1443178653717041,[432. 102. 560. 274.],[424.9004211425781 103.3832015991211 554.5363159179688 275.0864562988281],9.129594605132684
982,0,0,0.10255885124206543,[256. 162. 468. 434.],[250.8825225830078 133.5886993408203 483.26214599609375 431.2322082519531],32.77170047199819
983,0,0,0.1254866123199463,[632.  96. 778. 276.],[629.057373046875 85.57496643066406 775.2607421875 273.4017639160156],11.471475163138335
984,0,0,0.13291096687316895,[430. 227. 540. 364.],[432.5898742675781 236.11769104003906 526.1268310546875 360.8174133300781],17.100684580455237
985,0,0,0.17142844200134277,[182. 114. 286. 226.],[173.5360107421875 103.15105438232422 273.2391662597656 223.57717895507812],18.92214773045788
986,0,0,0.08453059196472168,[508.  26. 694. 266.],"[503.0168151855469 -1.8413829803466797 685.9569091796875
 273.92535400390625]",30.45451170490773
987,0,0,0.21305322647094727,[444. 542. 623. 774.],[436.23907470703125 520.5789794921875 636.06298828125 770.4395751953125],26.503025650387062
988,0,0,0.19402384757995605,[488. 142. 556. 216.],[474.1679992675781 134.61505126953125 552.1688232421875 220.5771484375],16.777661195228692
989,0,0,0.2538285255432129,[488.  68. 550. 148.],[401.5771789550781 169.11575317382812 475.29278564453125 262.3896789550781],190.68158292156303
990,0,0,0.16288399696350098,[348. 233. 644. 693.],[333.8480529785156 243.09722900390625 647.5610961914062 690.8799438476562],17.871980366757477
992,0,0,0.1691291332244873,[327. 225. 687. 657.],[319.4076843261719 184.93275451660156 702.2989501953125 658.9014282226562],43.59702655322419
993,0,0,0.16391515731811523,[412. 153. 586. 359.],[428.161376953125 147.23341369628906 583.843017578125 355.509033203125],17.643215267187212
994,0,0,0.20500731468200684,[474. 399. 558. 498.],[478.82330322265625 397.1384582519531 555.8819580078125 491.93670654296875],8.244951248136955
995,0,0,0.09514284133911133,[262.  54. 332. 150.],[258.5852966308594 52.00444793701172 326.9962158203125 141.35458374023438],10.743533197083158
997,0,0,0.0693655014038086,[374. 134. 536. 362.],[375.2630310058594 138.1934814453125 536.7103881835938 361.5225830078125],4.46241104222385
998,0,0,0.12635135650634766,[418. 134. 516. 280.],[407.85821533203125 140.56466674804688 513.9035034179688 269.6766662597656],16.028635724698734
999,0,0,0.14970803260803223,[277. 379. 737. 977.],[298.51788330078125 340.8097839355469 744.17626953125 957.9830322265625],48.318276174515596
